listing_id,repay_amt,repay_date
5374648,383.8442,2019-03-20
5327174,198.9431,2019-03-10
5321183,414.8899,2019-03-11
5400857,84.6041,2019-03-31
5325757,144.2334,2019-03-12
5418986,977.1694,2019-04-07
5455100,101.2295,2019-04-12
5394721,72.0278,2019-03-26
5474314,72.0278,2019-04-21
5478065,256.4622,2019-04-20
5465298,109.7567,2019-04-20
5473541,229.8032,2019-04-21
5380839,1149.8347,2019-03-26
5413617,107.0008,2019-04-02
5445151,290.1735,2019-04-14
5423376,112.0961,2019-04-07
5452178,271.1173,2019-04-17
5303889,188.7409,2019-03-05
5451543,475.5592,2019-04-09
5361599,1886.948,2019-03-21
5445807,205.5094,2019-04-13
5482384,76.601,2019-04-23
5341700,214.2464,2019-03-09
5337390,580.3681,2019-03-11
5345859,666.5444,2019-03-17
5400804,453.4799,2019-04-02
5400666,568.9728,2019-03-28
5469304,490.4755,2019-04-20
5451701,290.4309,2019-04-15
5299114,198.9431,2019-02-27
5474168,785.6339999999999,2019-04-26
5306025,496.8042,2019-03-03
5345296,271.2963,2019-03-16
5310974,198.9431,2019-03-04
5381692,613.9519,2019-03-24
5421109,1011.8202,2019-04-07
5351099,285.8249,2019-03-15
5413209,290.1735,2019-03-28
5289718,73.2614,2019-02-22
5437534,109.7567,2019-04-10
5374706,123.4763,2019-03-17
5480849,818.6026,2019-04-27
5285088,144.5313,2019-02-23
5340868,346.8751,2019-03-15
5353353,365.8559,2019-03-17
5284534,133.9311,2019-02-28
5390088,157.9529,2019-03-27
5319262,198.9431,2019-03-06
5286296,259.1826,2019-02-27
5433238,102.2103,2019-04-08
5431571,349.9406,2019-04-11
5412619,268.5188,2019-03-31
5339498,843.6514,2019-03-16
5462633,107.0008,2019-04-17
5300064,207.4449,2019-03-04
5379937,388.3374,2019-03-25
5356602,193.6206,2019-03-18
5351021,383.0054,2019-03-18
5350098,333.5854,2019-03-17
5350385,195.7454,2019-03-16
5404786,366.8601,2019-04-01
5400865,383.8442,2019-03-26
5402654,332.8914,2019-04-02
5309987,874.5586,2019-03-08
5409904,121.1897,2019-04-01
5453713,309.2297,2019-04-16
5386123,233.2331,2019-03-24
5294546,615.5334,2019-03-03
5465211,188.5253,2019-04-15
5422931,290.1735,2019-04-06
5378183,127.4095,2019-03-24
5470877,120.5881,2019-04-22
5442421,107.0008,2019-04-08
5463895,83.1542,2019-04-19
5433604,760.2943,2019-04-10
5371122,383.8442,2019-03-23
5460336,110.3976,2019-04-17
5478086,258.3857,2019-04-22
5469683,793.1651,2019-04-25
5302672,856.2433,2019-02-28
5406794,171.4949,2019-03-21
5474179,420.9682,2019-04-26
5479764,383.0054,2019-04-28
5365572,72.0278,2019-03-14
5445700,183.43,2019-04-15
5329760,258.7045,2019-03-13
5458804,479.8691,2019-04-20
5314455,483.4584,2019-03-09
5380910,3093.2473,2019-03-25
5458799,395.7333,2019-04-21
5347897,663.1437,2019-03-18
5350367,243.4745,2019-03-13
5321779,359.439,2019-03-08
5457347,133.766,2019-04-15
5435534,290.1735,2019-04-09
5384064,210.6046,2019-03-25
5454501,109.7567,2019-04-15
5353080,171.4949,2019-03-18
5478496,1640.9706,2019-04-21
5343666,283.9615,2019-03-16
5322400,170.0368,2019-03-08
5346152,64.098,2019-03-14
5446164,483.6157,2019-04-16
5460856,72.0278,2019-04-11
5374633,178.435,2019-03-14
5309596,581.526,2019-03-07
5339258,163.2353,2019-03-14
5386664,133.766,2019-03-22
5404702,101.3441,2019-04-01
5393596,290.4309,2019-04-01
5378885,394.2374,2019-03-14
5288926,68.9407,2019-02-26
5404216,256.0991,2019-04-01
5316555,54.9781,2019-03-05
5478503,133.766,2019-04-28
5418118,166.4457,2019-04-06
5448956,287.0338,2019-04-18
5418845,220.6568,2019-04-07
5399575,198.7159,2019-04-01
5424897,3388.3611,2019-04-06
5322343,559.7633,2019-03-11
5390901,290.4309,2019-03-26
5366110,217.3985,2019-03-20
5440807,943.2806,2019-04-14
5369166,144.366,2019-03-18
5339443,209.4819,2019-03-13
5421096,110.9,2019-04-05
5310330,130.4969,2019-03-04
5449084,57.1685,2019-04-15
5462123,198.7159,2019-04-18
5448362,72.0278,2019-04-08
5342965,97.3003,2019-03-17
5370587,496.192,2019-03-22
5420150,446.6861,2019-04-06
5293178,282.7434,2019-03-01
5344912,1128.7992,2019-03-15
5381429,117.1914,2019-03-22
5442122,2557.8305,2019-04-14
5460368,1212.6766,2019-04-21
5387908,,
5303844,904.596,2019-03-06
5348667,446.437,2019-03-18
5347495,362.1785,2019-03-18
5440161,195.7588,2019-04-14
5457334,284.1102,2019-04-20
5448801,458.4631,2019-04-16
5394110,455.1781,2019-03-31
5286010,176.2853,2019-02-24
5311067,394.2374,2019-03-05
5443130,309.1135,2019-04-14
5395726,81.1742,2019-03-30
5390499,608.2354,2019-03-25
5387699,91.8161,2019-03-27
5310760,228.942,2019-03-08
5382247,1829.6659,2019-03-25
5322941,222.0737,2019-03-08
5316407,212.2816,2019-03-01
5460025,107.0008,2019-04-14
5320213,345.7025,2019-03-09
5477318,320.1239,2019-04-25
5287267,676.3181,2019-03-01
5400531,320.1239,2019-03-31
5355015,760.2943,2019-03-16
5287493,428.1216,2019-02-24
5434047,235.5197,2019-04-11
5311642,384.2833,2019-03-05
5415872,82.3175,2019-04-06
5482603,125.6834,2019-04-23
5477411,198.7159,2019-04-24
5442163,200.0774,2019-04-12
5352686,147.4856,2019-03-17
5336747,270.1516,2019-03-15
5412587,851.7583,2019-04-02
5379602,394.9825,2019-03-24
5468448,718.4344,2019-04-22
5312459,78.985,2019-03-03
5412411,686.1642,2019-04-06
5340157,383.4779,2019-03-15
5323575,258.7045,2019-03-07
5364332,2240.7508,2019-03-22
5377428,292.3439,2019-03-22
5410581,242.8749,2019-04-03
5398228,759.1967,2019-04-02
5428767,198.9431,2019-04-07
5455662,72.0278,2019-04-12
5337037,198.7159,2019-03-11
5481080,745.6089999999998,2019-04-23
5365147,383.0054,2019-03-18
5480383,254.7639,2019-04-29
5475117,867.8958,2019-04-22
5429678,372.4615,2019-04-09
5458090,107.0008,2019-04-14
5465781,320.1239,2019-04-20
5295276,85.8532,2019-02-27
5461067,120.4003,2019-04-20
5438766,198.7159,2019-04-10
5387549,262.4554,2019-03-25
5314367,1482.7214,2019-03-09
5414976,156.2551,2019-04-05
5467316,1000.373,2019-04-23
5290725,364.0178,2019-02-27
5442397,383.8442,2019-04-06
5375113,102.1022,2019-03-18
5420540,63.7047,2019-04-04
5482015,290.4309,2019-04-29
5445183,54.5699,2019-04-11
5470206,755.7996,2019-04-25
5459291,107.0008,2019-04-17
5392102,120.4003,2019-03-26
5301881,77.8403,2019-03-03
5297748,178.5387,2019-03-02
5394056,151.1598,2019-03-31
5329995,383.4779,2019-03-11
5480422,258.3857,2019-04-26
5431169,236.081,2019-04-09
5283470,82.288,2019-02-27
5292694,510.5407,2019-03-03
5410262,153.2021,2019-03-31
5322378,296.4799,2019-03-11
5461296,258.3857,2019-04-21
5286865,1266.0495,2019-02-28
5315820,315.94,2019-03-07
5445268,110.8722,2019-04-14
5400824,107.0008,2019-03-28
5419921,161.9774,2019-04-06
5381381,266.194,2019-03-25
5285069,338.8342,2019-02-28
5382496,383.8442,2019-03-25
5482527,97.1804,2019-04-26
5464198,120.5881,2019-04-21
5425801,82.3175,2019-04-03
5443572,1878.4597,2019-04-16
5416610,125.6834,2019-04-03
5302409,133.9311,2019-03-03
5398039,133.766,2019-03-23
5370969,258.3857,2019-03-22
5414100,157.6465,2019-04-05
5363159,266.7864,2019-03-20
5351214,383.0054,2019-03-16
5316650,424.5633,2019-03-09
5370334,190.2235,2019-03-23
5287178,349.1366,2019-03-01
5432363,70.1613,2019-04-09
5293753,191.1666,2019-03-01
5314182,273.7593,2019-02-26
5472382,236.081,2019-04-23
5295814,260.9939,2019-03-02
5446204,1859.7771,2019-04-15
5421543,180.239,2019-04-05
5440181,54.5699,2019-04-12
5380174,328.2859,2019-03-18
5372225,301.434,2019-03-18
5465094,450.0828,2019-04-21
5482930,113.7943,2019-04-25
5450187,725.2279,2019-04-18
5283183,1878.4597,2019-03-01
5423567,419.2358,2019-04-07
5409993,84.6041,2019-03-31
5344370,290.763,2019-03-16
5370613,395.5817,2019-03-18
5344564,346.8751,2019-03-15
5337871,198.9431,2019-03-11
5390384,383.0054,2019-03-22
5444731,1414.4878,2019-04-13
5449681,777.8383,2019-04-18
5419626,918.8486,2019-04-06
5324858,384.2833,2019-03-10
5365878,383.8442,2019-03-12
5348339,184.2983,2019-03-18
5362431,158.9186,2019-03-18
5336847,384.2833,2019-03-05
5471775,996.9763,2019-04-26
5344102,518.5537,2019-03-15
5483448,108.699,2019-04-27
5450411,156.632,2019-04-11
5456451,110.3976,2019-04-18
5468251,83.4608,2019-04-20
5427491,467.0672,2019-04-09
5323872,383.4779,2019-03-08
5447926,198.7159,2019-04-15
5449668,495.4605,2019-04-18
5366302,1866.7307,2019-03-22
5450897,133.766,2019-04-11
5402766,254.7639,2019-03-28
5361865,82.3175,2019-03-18
5311577,183.1536,2019-03-07
5312706,107.1232,2019-03-06
5418904,936.3624,2019-04-07
5366417,383.0054,2019-03-22
5412625,320.1239,2019-04-04
5483686,287.0338,2019-04-27
5380775,270.962,2019-03-23
5477321,1093.7866,2019-04-26
5433834,768.2974,2019-04-11
5466070,388.9394,2019-04-22
5459373,446.6861,2019-04-20
5373822,383.0054,2019-03-23
5456236,222.9434,2019-04-18
5417664,152.0588,2019-04-03
5392799,151.1598,2019-03-25
5382461,601.243,2019-03-18
5419275,144.366,2019-04-05
5466231,198.7159,2019-04-21
5472760,523.6312,2019-04-24
5414844,54.5699,2019-03-31
5473163,72.0278,2019-04-20
5315335,255.0552,2019-03-06
5345081,890.5846,2019-03-16
5415284,212.2816,2019-04-02
5404809,162.3485,2019-03-31
5463116,568.9728,2019-04-19
5466461,107.1232,2019-04-18
5480209,254.7639,2019-04-29
5439257,508.7683,2019-04-09
5351512,133.766,2019-03-15
5475779,390.8676,2019-04-25
5414560,317.6055,2019-03-30
5429892,568.9728,2019-04-08
5345480,686.9489,2019-03-17
5458324,140.3227,2019-04-19
5481165,212.2164,2019-04-27
5450194,916.9263,2019-04-16
5313964,195.7454,2019-03-06
5381506,469.8961,2019-03-22
5430015,358.6025,2019-04-10
5458716,192.0743,2019-04-21
5459036,1222.1874,2019-04-19
5290599,5239.339,2019-03-01
5322969,433.8452,2019-03-11
5430893,200.0774,2019-04-09
5405166,461.9719,2019-03-28
5378363,755.7996,2019-03-24
5463177,125.6834,2019-04-21
5387386,100.478,2019-03-25
5464715,115.4929,2019-04-21
5449127,146.386,2019-04-17
5427321,54.5699,2019-04-04
5462482,1518.302,2019-04-22
5460438,227.58900000000003,2019-04-19
5395758,152.0588,2019-03-31
5284314,212.2816,2019-02-15
5388736,173.7815,2019-03-26
5365460,310.812,2019-03-21
5463294,171.4949,2019-04-21
5455030,84.6041,2019-04-12
5419453,220.0121,2019-04-07
5443117,633.388,2019-04-14
5430382,97.1804,2019-04-03
5428490,343.0819,2019-04-09
5479622,383.8442,2019-04-26
5414110,568.9728,2019-04-05
5477292,903.5627,2019-04-28
5332787,136.2205,2019-03-12
5384331,208.0805,2019-03-25
5320451,940.9518,2019-03-10
5436627,3301.8496,2019-04-09
5432441,125.7629,2019-04-05
5466432,135.1255,2019-04-21
5389219,1428.3765,2019-03-28
5471942,383.8442,2019-04-26
5430389,165.7784,2019-04-05
5313637,292.3439,2019-03-08
5334452,72.1167,2019-03-10
5416026,254.7639,2019-04-02
5390180,364.7126,2019-03-27
5459024,133.766,2019-04-14
5380837,2426.0763,2019-03-12
5400290,115.4929,2019-03-30
5345124,634.1695,2019-03-16
5446267,1178.742,2019-04-11
5391296,383.0054,2019-03-26
5316917,384.2833,2019-02-28
5335390,195.7454,2019-03-12
5440418,167.1746,2019-04-13
5379875,244.5734,2019-03-23
5458400,241.6669,2019-04-16
5370978,133.766,2019-03-17
5430102,1152.0323,2019-04-09
5483985,296.1146,2019-04-28
5420239,251.3669,2019-04-06
5411034,84.6041,2019-04-03
5470019,173.2395,2019-04-23
5349132,590.0279,2019-03-17
5465883,932.9325,2019-04-20
5378511,134.1754,2019-03-23
5463437,325.8404,2019-04-21
5421619,181.7315,2019-04-06
5462117,164.6351,2019-04-20
5395114,501.0356,2019-03-30
5360992,159.6518,2019-03-18
5359678,230.9465,2019-03-20
5428796,163.7098,2019-04-10
5443607,235.6205,2019-04-14
5402075,233.2331,2019-04-02
5466356,290.1735,2019-04-22
5410067,176.6362,2019-04-01
5364864,479.8691,2019-03-19
5424944,132.4772,2019-04-05
5466794,1204.1842,2019-04-24
5482218,203.8111,2019-04-29
5415833,568.9728,2019-04-06
5432517,54.9781,2019-04-01
5431659,148.1184,2019-04-10
5314293,258.7045,2019-03-08
5380086,163.0489,2019-03-25
5301052,195.7588,2019-03-05
5455954,171.5409,2019-04-17
5353335,898.4674,2019-03-19
5374671,237.3658,2019-03-20
5441491,479.8691,2019-04-13
5335049,133.9311,2019-03-13
5396041,1621.9972,2019-04-01
5364091,163.0489,2019-03-21
5313685,158.8256,2019-03-07
5445256,139.4565,2019-04-14
5462318,940.9282,2019-04-22
5447143,217.3985,2019-04-17
5358923,154.3454,2019-03-20
5381461,290.5986,2019-03-26
5481614,144.366,2019-04-23
5419924,124.7313,2019-04-02
5482025,144.366,2019-04-29
5426179,1747.681,2019-04-10
5293399,273.5857,2019-03-01
5466725,383.8442,2019-04-19
5352167,150.9155,2019-03-17
5483765,217.3985,2019-04-30
5389925,402.5271,2019-03-27
5449833,1391.0114,2019-04-18
5386453,546.4972,2019-03-27
5436778,948.9387,2019-04-12
5394338,212.2816,2019-03-25
5358317,608.2354,2019-03-20
5461992,157.9529,2019-04-21
5311650,384.2833,2019-03-04
5359933,625.0208,2019-03-21
5477467,198.7159,2019-04-25
5337411,383.4779,2019-03-15
5357380,2085.7513,2019-03-19
5474747,383.8442,2019-04-25
5425486,133.766,2019-04-07
5404599,130.7946,2019-03-29
5466939,568.9728,2019-04-24
5423891,72.0278,2019-03-30
5351334,301.8311,2019-03-19
5369097,112.0433,2019-03-22
5462278,107.0008,2019-04-16
5450731,198.7159,2019-04-13
5440380,290.1735,2019-04-14
5412982,363.463,2019-04-01
5432403,139.4565,2019-04-11
5296239,394.925,2019-03-01
5460497,133.766,2019-04-16
5344026,788.4748,2019-03-17
5289436,203.7584,2019-02-23
5423354,718.9374,2019-03-31
5413965,281.9386,2019-04-04
5287553,107.1232,2019-02-24
5423188,195.5042,2019-03-30
5421910,346.4790000000001,2019-04-08
5297236,1183.3387,2019-03-04
5467508,73.1711,2019-04-20
5474574,259.8592,2019-04-26
5318692,156.8253,2019-03-09
5424212,383.0054,2019-04-05
5456978,121.1897,2019-04-19
5335695,146.5229,2019-03-12
5309468,236.081,2019-03-07
5463538,81.1742,2019-04-19
5319261,273.7593,2019-03-09
5375232,427.0315,2019-03-25
5407014,869.178,2019-04-04
5416256,290.1735,2019-04-05
5297922,345.1748,2019-03-04
5414480,337.9866,2019-04-06
5477841,244.5734,2019-04-24
5292131,265.2575,2019-03-01
5455444,106.3268,2019-04-12
5340074,576.0161,2019-03-09
5322982,394.2374,2019-03-07
5331698,414.8899,2019-03-13
5366349,128.0495,2019-03-14
5316747,384.2833,2019-03-09
5345149,634.1695,2019-03-16
5294506,569.6234,2019-03-03
5354790,246.2716,2019-03-15
5352600,198.7159,2019-03-13
5466861,146.0645,2019-04-22
5355357,470.4639,2019-03-19
5469954,604.6397,2019-04-14
5368178,1594.9031,2019-03-23
5433835,1034.3418,2019-04-11
5469699,198.7159,2019-04-21
5476561,133.766,2019-04-18
5483640,475.5592,2019-04-26
5404052,198.7159,2019-03-31
5329251,408.0884,2019-03-11
5419405,414.0386,2019-04-07
5393319,345.2765,2019-03-28
5463064,113.1866,2019-04-20
5360585,84.6041,2019-03-19
5374893,290.1735,2019-03-22
5424724,383.0054,2019-04-07
5399460,375.3521,2019-03-27
5392247,96.147,2019-03-29
5466645,786.3713,2019-04-24
5376948,179.498,2019-03-21
5421713,562.179,2019-04-07
5465113,576.0161,2019-04-23
5311837,2982.0521,2019-03-07
5431088,107.0008,2019-04-03
5382987,334.5899,2019-03-26
5297820,106.5413,2019-03-01
5378065,222.9434,2019-03-23
5295406,3726.7226,2019-03-02
5288989,212.2816,2019-02-21
5417861,383.0054,2019-04-05
5333040,108.8235,2019-03-11
5479321,414.0386,2019-04-27
5379564,195.7588,2019-03-23
5394259,798.0232,2019-04-01
5392043,158.1342,2019-03-30
5382736,,
5290533,168.2724,2019-02-28
5341694,235.8681,2019-03-15
5484289,273.4465,2019-04-27
5437986,290.1735,2019-04-14
5482323,761.5179,2019-04-25
5352548,125.6834,2019-03-17
5362062,383.8442,2019-03-17
5419269,940.9282,2019-04-03
5479699,159.6518,2019-04-28
5458939,198.7159,2019-04-15
5380282,69.2951,2019-03-22
5405172,671.297,2019-04-03
5307749,142.8309,2019-03-06
5400401,180.033,2019-03-28
5458330,100.478,2019-04-19
5432895,352.1363,2019-04-10
5477486,479.8691,2019-04-25
5435871,1040.2938,2019-04-12
5350740,1373.8978,2019-03-19
5431317,140.9693,2019-04-09
5427840,101.3441,2019-04-05
5283687,93.8662,2019-02-27
5292591,634.1695,2019-03-01
5330840,1037.1075,2019-03-13
5464737,940.9282,2019-04-21
5462666,195.5042,2019-04-18
5367100,88.03399999999998,2019-03-20
5436341,275.1451,2019-04-12
5368395,195.7588,2019-03-21
5416443,101.3441,2019-04-04
5440061,198.7159,2019-04-13
5484456,252.0612,2019-04-29
5454924,245.8094,2019-04-18
5466337,200.956,2019-04-23
5475789,72.0278,2019-04-19
5449751,83.1542,2019-04-14
5347272,263.5459,2019-03-16
5437944,100.478,2019-04-12
5396618,383.8442,2019-03-28
5411418,942.0041,2019-04-06
5466777,125.6834,2019-04-19
5431934,857.7052,2019-04-11
5349009,148.8123,2019-03-16
5290322,154.5358,2019-02-27
5420216,258.3857,2019-04-08
5299257,144.5313,2019-03-01
5401199,556.9599,2019-04-02
5482477,198.7159,2019-04-22
5300265,748.6405,2019-03-05
5350257,235.8103,2019-03-16
5315776,188.7409,2019-03-05
5401563,133.766,2019-04-01
5365282,383.0054,2019-03-21
5414281,1264.4895,2019-04-06
5456791,195.5042,2019-04-12
5311626,109.8921,2019-03-04
5455488,155.9141,2019-04-19
5387282,292.3439,2019-03-26
5324786,318.2294,2019-03-11
5482872,296.1146,2019-04-29
5464708,358.6025,2019-04-23
5362412,127.3819,2019-03-19
5373255,927.3409,2019-03-22
5300210,3052.1616,2019-03-05
5358042,323.4768,2019-03-16
5290323,107.1232,2019-02-25
5307023,137.3652,2019-03-04
5467712,394.2374,2019-04-21
5351506,383.0054,2019-03-18
5367055,144.366,2019-03-18
5347705,236.3512,2019-03-16
5376485,800.3098,2019-03-25
5446406,109.7567,2019-04-11
5285350,163.2353,2019-02-27
5421120,107.0008,2019-03-30
5475949,383.0054,2019-04-26
5385431,269.8187,2019-03-25
5393133,412.7176,2019-03-29
5453653,940.9282,2019-04-19
5474308,193.1603,2019-04-21
5387087,72.0278,2019-03-22
5473706,72.0278,2019-04-12
5314029,180.239,2019-03-06
5462320,180.033,2019-04-15
5395446,347.0632,2019-03-29
5453531,94.8938,2019-04-16
5445049,84.8865,2019-04-13
5339077,233.5209,2019-03-14
5407113,290.1735,2019-04-03
5380148,554.5003,2019-03-25
5324244,328.5318,2019-03-11
5379827,142.9124,2019-03-26
5457946,154.5566,2019-04-19
5426044,160.0619,2019-04-07
5475665,158.9186,2019-04-23
5471233,309.2297,2019-04-22
5437960,452.151,2019-04-13
5323027,942.0041,2019-03-10
5292803,133.9311,2019-02-26
5416736,1062.8148,2019-04-06
5394971,129.1928,2019-03-28
5472830,74.3144,2019-04-17
5371160,159.6518,2019-03-22
5332226,476.1032,2019-03-12
5319823,383.4779,2019-03-09
5434502,290.1735,2019-04-12
5420943,121.1897,2019-04-04
5462696,254.7639,2019-04-14
5401615,195.5042,2019-03-31
5311550,76.6955,2019-03-05
5364001,242.8749,2019-03-17
5476534,276.8433,2019-04-23
5335643,843.3828,2019-03-15
5378220,198.7159,2019-03-21
5380653,538.4011,2019-03-26
5302742,272.9335,2019-03-01
5370736,1264.4895,2019-03-16
5362854,419.591,2019-03-20
5475788,244.3471,2019-04-23
5379737,233.2331,2019-03-25
5307763,365.6481,2019-03-07
5320990,101.3441,2019-03-08
5299117,394.2374,2019-02-27
5297507,1319.486,2019-03-02
5391923,394.2374,2019-03-27
5480832,1766.3636,2019-04-28
5424836,940.9282,2019-04-02
5438874,576.1931,2019-04-05
5408227,479.8691,2019-04-02
5445633,199.2236,2019-04-14
5342572,107.1232,2019-03-12
5464546,107.0008,2019-04-13
5415907,346.4790000000001,2019-04-04
5448532,535.0043,2019-04-15
5419119,344.7805,2019-04-07
5327475,383.4779,2019-03-11
5437639,643.6777,2019-04-13
5291185,212.2816,2019-02-23
5455358,680.8251,2019-04-19
5405672,345.2765,2019-04-04
5284652,1053.0244,2019-03-01
5416882,149.4613,2019-04-01
5332757,833.1806,2019-03-14
5399839,80.0309,2019-03-29
5377911,320.1239,2019-03-20
5289666,109.8921,2019-03-01
5318841,222.0737,2019-03-10
5478202,107.0008,2019-04-21
5372418,120.5881,2019-03-22
5397116,217.4136,2019-03-30
5385936,109.7567,2019-03-20
5452304,214.815,2019-04-19
5465495,152.8583,2019-04-20
5361798,1875.0115,2019-03-21
5484401,149.8508,2019-04-30
5442327,662.3863,2019-04-11
5484005,383.8442,2019-04-27
5387869,323.4768,2019-03-26
5475553,107.0008,2019-04-17
5312161,109.8921,2019-03-05
5290175,333.1106,2019-03-01
5428318,133.766,2019-04-07
5441342,198.7159,2019-04-13
5367425,383.0054,2019-03-21
5422659,760.2943,2019-04-07
5303981,273.7593,2019-03-05
5446750,101.3441,2019-04-06
5433750,721.4221,2019-04-11
5380114,198.9431,2019-03-24
5427341,208.0805,2019-04-06
5400693,109.7567,2019-03-26
5443069,208.0805,2019-04-15
5394172,198.7159,2019-03-31
5322539,1148.1444,2019-03-10
5433352,186.2307,2019-04-12
5314383,811.5996,2019-03-08
5469144,92.6072,2019-04-23
5429304,321.0026,2019-04-10
5428080,643.7034,2019-04-02
5343177,383.4779,2019-03-17
5294197,550.2902,2019-02-28
5335512,146.5229,2019-03-12
5319727,159.1147,2019-03-04
5357667,445.8869,2019-03-20
5450088,230.4064,2019-04-15
5343064,125.8272,2019-03-14
5439121,171.4949,2019-04-14
5361899,438.9523,2019-03-19
5415790,93.5484,2019-04-05
5413342,107.0008,2019-04-03
5352417,232.9504,2019-03-18
5445664,1236.6246,2019-04-15
5438057,448.3846,2019-04-09
5455990,84.6041,2019-04-13
5474246,195.7588,2019-04-26
5329617,294.1637,2019-03-13
5311292,,
5483144,198.7159,2019-04-21
5437203,129.9284,2019-04-13
5403745,121.1897,2019-04-02
5474373,54.5699,2019-04-23
5430775,388.9394,2019-04-10
5357539,257.2424,2019-03-20
5469311,108.699,2019-04-23
5415864,371.9554,2019-04-07
5336234,84.7085,2019-03-14
5400601,633.388,2019-04-01
5480682,198.7159,2019-04-25
5339782,314.5681,2019-03-14
5432259,281.2517,2019-04-08
5382943,327.7961,2019-03-27
5316942,82.4191,2019-03-08
5478906,72.0278,2019-04-24
5334338,84.7085,2019-03-10
5299393,271.2963,2019-03-01
